	pos	hei	wei	ID	filename
864.2b_II_G11_2012-05-04.fsa.5	0	0	0	864.2b_II_G11_2012-05-04.fsa.5	864.2b_II_G11_2012-05-04.fsa
864.2b_II_G11_2012-05-04.fsa.6	0	0	0	864.2b_II_G11_2012-05-04.fsa.6	864.2b_II_G11_2012-05-04.fsa
864.2b_II_G11_2012-05-04.fsa.7	0	0	0	864.2b_II_G11_2012-05-04.fsa.7	864.2b_II_G11_2012-05-04.fsa
864.2b_II_G11_2012-05-04.fsa.8	0	0	0	864.2b_II_G11_2012-05-04.fsa.8	864.2b_II_G11_2012-05-04.fsa
864.3a_I_H05_2012-05-04.fsa.1	3337	8689	215	864.3a	864.3a_I_H05_2012-05-04.fsa
864.3a_I_H05_2012-05-04.fsa.2	3539	3213	235	864.3a	864.3a_I_H05_2012-05-04.fsa
864.3a_II_H05_2012-05-04.fsa.1	0	0	0	864.3a_II_H05_2012-05-04.fsa.1	864.3a_II_H05_2012-05-04.fsa
864.3a_II_H05_2012-05-04.fsa.2	0	0	0	864.3a_II_H05_2012-05-04.fsa.2	864.3a_II_H05_2012-05-04.fsa
864.3a_II_H05_2012-05-04.fsa.3	0	0	0	864.3a_II_H05_2012-05-04.fsa.3	864.3a_II_H05_2012-05-04.fsa
864.3a_II_H05_2012-05-04.fsa.4	0	0	0	864.3a_II_H05_2012-05-04.fsa.4	864.3a_II_H05_2012-05-04.fsa
864.3a_II_H05_2012-05-04.fsa.5	0	0	0	864.3a_II_H05_2012-05-04.fsa.5	864.3a_II_H05_2012-05-04.fsa
864.3a_II_H05_2012-05-04.fsa.6	0	0	0	864.3a_II_H05_2012-05-04.fsa.6	864.3a_II_H05_2012-05-04.fsa
864.3a_II_H05_2012-05-04.fsa.7	0	0	0	864.3a_II_H05_2012-05-04.fsa.7	864.3a_II_H05_2012-05-04.fsa
864.3a_II_H05_2012-05-04.fsa.8	0	0	0	864.3a_II_H05_2012-05-04.fsa.8	864.3a_II_H05_2012-05-04.fsa
864.3b_I_H11_2012-05-04.fsa.1	3315	8376	215	864.3b	864.3b_I_H11_2012-05-04.fsa
864.3b_I_H11_2012-05-04.fsa.2	3517	3183	235	864.3b	864.3b_I_H11_2012-05-04.fsa
864.3b_II_H11_2012-05-04.fsa.1	0	0	0	864.3b_II_H11_2012-05-04.fsa.1	864.3b_II_H11_2012-05-04.fsa
864.3b_II_H11_2012-05-04.fsa.2	0	0	0	864.3b_II_H11_2012-05-04.fsa.2	864.3b_II_H11_2012-05-04.fsa
864.3b_II_H11_2012-05-04.fsa.3	0	0	0	864.3b_II_H11_2012-05-04.fsa.3	864.3b_II_H11_2012-05-04.fsa
864.3b_II_H11_2012-05-04.fsa.4	0	0	0	864.3b_II_H11_2012-05-04.fsa.4	864.3b_II_H11_2012-05-04.fsa
864.3b_II_H11_2012-05-04.fsa.5	0	0	0	864.3b_II_H11_2012-05-04.fsa.5	864.3b_II_H11_2012-05-04.fsa
864.3b_II_H11_2012-05-04.fsa.6	0	0	0	864.3b_II_H11_2012-05-04.fsa.6	864.3b_II_H11_2012-05-04.fsa
864.3b_II_H11_2012-05-04.fsa.7	0	0	0	864.3b_II_H11_2012-05-04.fsa.7	864.3b_II_H11_2012-05-04.fsa
864.3b_II_H11_2012-05-04.fsa.8	0	0	0	864.3b_II_H11_2012-05-04.fsa.8	864.3b_II_H11_2012-05-04.fsa
870.11a_I_A06_2012-05-04.fsa.1	3234	210	215	870.11a	870.11a_I_A06_2012-05-04.fsa
870.11a_I_A06_2012-05-04.fsa.2	3431	180	235	870.11a	870.11a_I_A06_2012-05-04.fsa
870.11a_II_A06_2012-05-04.fsa.1	0	0	0	870.11a_II_A06_2012-05-04.fsa.1	870.11a_II_A06_2012-05-04.fsa
870.11a_II_A06_2012-05-04.fsa.2	0	0	0	870.11a_II_A06_2012-05-04.fsa.2	870.11a_II_A06_2012-05-04.fsa
870.11a_II_A06_2012-05-04.fsa.3	0	0	0	870.11a_II_A06_2012-05-04.fsa.3	870.11a_II_A06_2012-05-04.fsa
870.11a_II_A06_2012-05-04.fsa.4	0	0	0	870.11a_II_A06_2012-05-04.fsa.4	870.11a_II_A06_2012-05-04.fsa
870.11a_II_A06_2012-05-04.fsa.5	0	0	0	870.11a_II_A06_2012-05-04.fsa.5	870.11a_II_A06_2012-05-04.fsa
870.11a_II_A06_2012-05-04.fsa.6	0	0	0	870.11a_II_A06_2012-05-04.fsa.6	870.11a_II_A06_2012-05-04.fsa
870.11a_II_A06_2012-05-04.fsa.7	0	0	0	870.11a_II_A06_2012-05-04.fsa.7	870.11a_II_A06_2012-05-04.fsa
870.11a_II_A06_2012-05-04.fsa.8	0	0	0	870.11a_II_A06_2012-05-04.fsa.8	870.11a_II_A06_2012-05-04.fsa
870.11b_I_A12_2012-05-04.fsa.1	3302	611	215	870.11b	870.11b_I_A12_2012-05-04.fsa
870.11b_I_A12_2012-05-04.fsa.2	3503	289	235	870.11b	870.11b_I_A12_2012-05-04.fsa
870.11b_II_A12_2012-05-04.fsa.1	0	0	0	870.11b_II_A12_2012-05-04.fsa.1	870.11b_II_A12_2012-05-04.fsa
870.11b_II_A12_2012-05-04.fsa.2	0	0	0	870.11b_II_A12_2012-05-04.fsa.2	870.11b_II_A12_2012-05-04.fsa
870.11b_II_A12_2012-05-04.fsa.3	0	0	0	870.11b_II_A12_2012-05-04.fsa.3	870.11b_II_A12_2012-05-04.fsa
870.11b_II_A12_2012-05-04.fsa.4	0	0	0	870.11b_II_A12_2012-05-04.fsa.4	870.11b_II_A12_2012-05-04.fsa
870.11b_II_A12_2012-05-04.fsa.5	0	0	0	870.11b_II_A12_2012-05-04.fsa.5	870.11b_II_A12_2012-05-04.fsa
870.11b_II_A12_2012-05-04.fsa.6	0	0	0	870.11b_II_A12_2012-05-04.fsa.6	870.11b_II_A12_2012-05-04.fsa
870.11b_II_A12_2012-05-04.fsa.7	0	0	0	870.11b_II_A12_2012-05-04.fsa.7	870.11b_II_A12_2012-05-04.fsa
870.11b_II_A12_2012-05-04.fsa.8	0	0	0	870.11b_II_A12_2012-05-04.fsa.8	870.11b_II_A12_2012-05-04.fsa
870.12a_I_B06_2012-05-04.fsa.1	3209	912	215	870.12a	870.12a_I_B06_2012-05-04.fsa
870.12a_I_B06_2012-05-04.fsa.2	3404	599	235	870.12a	870.12a_I_B06_2012-05-04.fsa
870.12a_II_B06_2012-05-04.fsa.1	3402	531.457363120203	235	870.12a_II_B06_2012-05-04.fsa.1	870.12a_II_B06_2012-05-04.fsa
870.12a_II_B06_2012-05-04.fsa.2	3402	531.457363120203	235	870.12a_II_B06_2012-05-04.fsa.2	870.12a_II_B06_2012-05-04.fsa
870.12a_II_B06_2012-05-04.fsa.3	3402	531.457363120203	235	870.12a_II_B06_2012-05-04.fsa.3	870.12a_II_B06_2012-05-04.fsa
870.12a_II_B06_2012-05-04.fsa.4	3402	531.457363120203	235	870.12a_II_B06_2012-05-04.fsa.4	870.12a_II_B06_2012-05-04.fsa
870.12a_II_B06_2012-05-04.fsa.5	3402	531.457363120203	235	870.12a_II_B06_2012-05-04.fsa.5	870.12a_II_B06_2012-05-04.fsa
870.12a_II_B06_2012-05-04.fsa.6	3402	531.457363120203	235	870.12a_II_B06_2012-05-04.fsa.6	870.12a_II_B06_2012-05-04.fsa
870.12a_II_B06_2012-05-04.fsa.7	3402	531.457363120203	235	870.12a_II_B06_2012-05-04.fsa.7	870.12a_II_B06_2012-05-04.fsa
870.12a_II_B06_2012-05-04.fsa.8	3402	531.457363120203	235	870.12a_II_B06_2012-05-04.fsa.8	870.12a_II_B06_2012-05-04.fsa
870.12b_I_B12_2012-05-04.fsa.1	3294	4659	215	870.12b	870.12b_I_B12_2012-05-04.fsa
870.12b_I_B12_2012-05-04.fsa.2	3495	4426	235	870.12b	870.12b_I_B12_2012-05-04.fsa
870.12b_II_B12_2012-05-04.fsa.1	0	0	0	870.12b_II_B12_2012-05-04.fsa.1	870.12b_II_B12_2012-05-04.fsa
870.12b_II_B12_2012-05-04.fsa.2	0	0	0	870.12b_II_B12_2012-05-04.fsa.2	870.12b_II_B12_2012-05-04.fsa
870.12b_II_B12_2012-05-04.fsa.3	0	0	0	870.12b_II_B12_2012-05-04.fsa.3	870.12b_II_B12_2012-05-04.fsa
870.12b_II_B12_2012-05-04.fsa.4	0	0	0	870.12b_II_B12_2012-05-04.fsa.4	870.12b_II_B12_2012-05-04.fsa
870.12b_II_B12_2012-05-04.fsa.5	0	0	0	870.12b_II_B12_2012-05-04.fsa.5	870.12b_II_B12_2012-05-04.fsa
870.12b_II_B12_2012-05-04.fsa.6	0	0	0	870.12b_II_B12_2012-05-04.fsa.6	870.12b_II_B12_2012-05-04.fsa
870.12b_II_B12_2012-05-04.fsa.7	0	0	0	870.12b_II_B12_2012-05-04.fsa.7	870.12b_II_B12_2012-05-04.fsa
870.12b_II_B12_2012-05-04.fsa.8	0	0	0	870.12b_II_B12_2012-05-04.fsa.8	870.12b_II_B12_2012-05-04.fsa
872.2a_I_C06_2012-05-04.fsa.1	0	0	0	872.2a	872.2a_I_C06_2012-05-04.fsa
872.2a_II_C06_2012-05-04.fsa.1	0	0	0	872.2a_II_C06_2012-05-04.fsa.1	872.2a_II_C06_2012-05-04.fsa
872.2a_II_C06_2012-05-04.fsa.2	0	0	0	872.2a_II_C06_2012-05-04.fsa.2	872.2a_II_C06_2012-05-04.fsa
872.2a_II_C06_2012-05-04.fsa.3	0	0	0	872.2a_II_C06_2012-05-04.fsa.3	872.2a_II_C06_2012-05-04.fsa
872.2a_II_C06_2012-05-04.fsa.4	0	0	0	872.2a_II_C06_2012-05-04.fsa.4	872.2a_II_C06_2012-05-04.fsa
872.2a_II_C06_2012-05-04.fsa.5	0	0	0	872.2a_II_C06_2012-05-04.fsa.5	872.2a_II_C06_2012-05-04.fsa
872.2a_II_C06_2012-05-04.fsa.6	0	0	0	872.2a_II_C06_2012-05-04.fsa.6	872.2a_II_C06_2012-05-04.fsa
872.2a_II_C06_2012-05-04.fsa.7	0	0	0	872.2a_II_C06_2012-05-04.fsa.7	872.2a_II_C06_2012-05-04.fsa
872.2a_II_C06_2012-05-04.fsa.8	0	0	0	872.2a_II_C06_2012-05-04.fsa.8	872.2a_II_C06_2012-05-04.fsa
872.2b_I_C12_2012-05-04.fsa.1	3247	520	215	872.2b	872.2b_I_C12_2012-05-04.fsa
872.2b_I_C12_2012-05-04.fsa.2	3445	241	235	872.2b	872.2b_I_C12_2012-05-04.fsa
872.2b_II_C12_2012-05-04.fsa.1	0	0	0	872.2b_II_C12_2012-05-04.fsa.1	872.2b_II_C12_2012-05-04.fsa
872.2b_II_C12_2012-05-04.fsa.2	0	0	0	872.2b_II_C12_2012-05-04.fsa.2	872.2b_II_C12_2012-05-04.fsa
872.2b_II_C12_2012-05-04.fsa.3	0	0	0	872.2b_II_C12_2012-05-04.fsa.3	872.2b_II_C12_2012-05-04.fsa
872.2b_II_C12_2012-05-04.fsa.4	0	0	0	872.2b_II_C12_2012-05-04.fsa.4	872.2b_II_C12_2012-05-04.fsa
872.2b_II_C12_2012-05-04.fsa.5	0	0	0	872.2b_II_C12_2012-05-04.fsa.5	872.2b_II_C12_2012-05-04.fsa
872.2b_II_C12_2012-05-04.fsa.6	0	0	0	872.2b_II_C12_2012-05-04.fsa.6	872.2b_II_C12_2012-05-04.fsa
872.2b_II_C12_2012-05-04.fsa.7	0	0	0	872.2b_II_C12_2012-05-04.fsa.7	872.2b_II_C12_2012-05-04.fsa
872.2b_II_C12_2012-05-04.fsa.8	0	0	0	872.2b_II_C12_2012-05-04.fsa.8	872.2b_II_C12_2012-05-04.fsa
879.2a_I_D06_2012-05-04.fsa.1	3252	114.088053971999	231	879.2a	879.2a_I_D06_2012-05-04.fsa
879.2a_II_D06_2012-05-04.fsa.1	0	0	0	879.2a_II_D06_2012-05-04.fsa.1	879.2a_II_D06_2012-05-04.fsa
879.2a_II_D06_2012-05-04.fsa.2	0	0	0	879.2a_II_D06_2012-05-04.fsa.2	879.2a_II_D06_2012-05-04.fsa
879.2a_II_D06_2012-05-04.fsa.3	0	0	0	879.2a_II_D06_2012-05-04.fsa.3	879.2a_II_D06_2012-05-04.fsa
879.2a_II_D06_2012-05-04.fsa.4	0	0	0	879.2a_II_D06_2012-05-04.fsa.4	879.2a_II_D06_2012-05-04.fsa
879.2a_II_D06_2012-05-04.fsa.5	0	0	0	879.2a_II_D06_2012-05-04.fsa.5	879.2a_II_D06_2012-05-04.fsa
879.2a_II_D06_2012-05-04.fsa.6	0	0	0	879.2a_II_D06_2012-05-04.fsa.6	879.2a_II_D06_2012-05-04.fsa
879.2a_II_D06_2012-05-04.fsa.7	0	0	0	879.2a_II_D06_2012-05-04.fsa.7	879.2a_II_D06_2012-05-04.fsa
879.2a_II_D06_2012-05-04.fsa.8	0	0	0	879.2a_II_D06_2012-05-04.fsa.8	879.2a_II_D06_2012-05-04.fsa
879.2b_I_D12_2012-05-04.fsa.1	3245	540	215	879.2b	879.2b_I_D12_2012-05-04.fsa
879.2b_I_D12_2012-05-04.fsa.2	3443	247	235	879.2b	879.2b_I_D12_2012-05-04.fsa
879.2b_II_D12_2012-05-04.fsa.1	0	0	0	879.2b_II_D12_2012-05-04.fsa.1	879.2b_II_D12_2012-05-04.fsa
879.2b_II_D12_2012-05-04.fsa.2	0	0	0	879.2b_II_D12_2012-05-04.fsa.2	879.2b_II_D12_2012-05-04.fsa
879.2b_II_D12_2012-05-04.fsa.3	0	0	0	879.2b_II_D12_2012-05-04.fsa.3	879.2b_II_D12_2012-05-04.fsa
879.2b_II_D12_2012-05-04.fsa.4	0	0	0	879.2b_II_D12_2012-05-04.fsa.4	879.2b_II_D12_2012-05-04.fsa
879.2b_II_D12_2012-05-04.fsa.5	0	0	0	879.2b_II_D12_2012-05-04.fsa.5	879.2b_II_D12_2012-05-04.fsa
879.2b_II_D12_2012-05-04.fsa.6	0	0	0	879.2b_II_D12_2012-05-04.fsa.6	879.2b_II_D12_2012-05-04.fsa
879.2b_II_D12_2012-05-04.fsa.7	0	0	0	879.2b_II_D12_2012-05-04.fsa.7	879.2b_II_D12_2012-05-04.fsa
879.2b_II_D12_2012-05-04.fsa.8	0	0	0	879.2b_II_D12_2012-05-04.fsa.8	879.2b_II_D12_2012-05-04.fsa
881.3a_I_E06_2012-05-04.fsa.1	1551	101.276187427891	211	881.3a	881.3a_I_E06_2012-05-04.fsa
881.3a_II_E06_2012-05-04.fsa.1	1419	2170	223	881.3a_II_E06_2012-05-04.fsa.1	881.3a_II_E06_2012-05-04.fsa
881.3a_II_E06_2012-05-04.fsa.2	1449	1001	231	881.3a_II_E06_2012-05-04.fsa.2	881.3a_II_E06_2012-05-04.fsa
881.3a_II_E06_2012-05-04.fsa.3	1460	1638	235	881.3a_II_E06_2012-05-04.fsa.3	881.3a_II_E06_2012-05-04.fsa
881.3b_I_E12_2012-05-04.fsa.1	3260	1004.07758814184	215	881.3b	881.3b_I_E12_2012-05-04.fsa
881.3b_II_E12_2012-05-04.fsa.1	0	0	0	881.3b_II_E12_2012-05-04.fsa.1	881.3b_II_E12_2012-05-04.fsa
881.3b_II_E12_2012-05-04.fsa.2	0	0	0	881.3b_II_E12_2012-05-04.fsa.2	881.3b_II_E12_2012-05-04.fsa
881.3b_II_E12_2012-05-04.fsa.3	0	0	0	881.3b_II_E12_2012-05-04.fsa.3	881.3b_II_E12_2012-05-04.fsa
881.3b_II_E12_2012-05-04.fsa.4	0	0	0	881.3b_II_E12_2012-05-04.fsa.4	881.3b_II_E12_2012-05-04.fsa
881.3b_II_E12_2012-05-04.fsa.5	0	0	0	881.3b_II_E12_2012-05-04.fsa.5	881.3b_II_E12_2012-05-04.fsa
881.3b_II_E12_2012-05-04.fsa.6	0	0	0	881.3b_II_E12_2012-05-04.fsa.6	881.3b_II_E12_2012-05-04.fsa
881.3b_II_E12_2012-05-04.fsa.7	0	0	0	881.3b_II_E12_2012-05-04.fsa.7	881.3b_II_E12_2012-05-04.fsa
881.3b_II_E12_2012-05-04.fsa.8	0	0	0	881.3b_II_E12_2012-05-04.fsa.8	881.3b_II_E12_2012-05-04.fsa
93.1a_IV_G01_2012-05-07.fsa.1	0	0	0	93.1a_IV_G01_2012-05-07.fsa.1	93.1a_IV_G01_2012-05-07.fsa
93.1a_IV_G01_2012-05-07.fsa.2	0	0	0	93.1a_IV_G01_2012-05-07.fsa.2	93.1a_IV_G01_2012-05-07.fsa
93.1a_IV_G01_2012-05-07.fsa.3	0	0	0	93.1a_IV_G01_2012-05-07.fsa.3	93.1a_IV_G01_2012-05-07.fsa
93.1a_IV_G01_2012-05-07.fsa.4	0	0	0	93.1a_IV_G01_2012-05-07.fsa.4	93.1a_IV_G01_2012-05-07.fsa
93.1a_IV_G01_2012-05-07.fsa.5	0	0	0	93.1a_IV_G01_2012-05-07.fsa.5	93.1a_IV_G01_2012-05-07.fsa
93.1a_IV_G01_2012-05-07.fsa.6	0	0	0	93.1a_IV_G01_2012-05-07.fsa.6	93.1a_IV_G01_2012-05-07.fsa
93.1a_IV_G01_2012-05-07.fsa.7	0	0	0	93.1a_IV_G01_2012-05-07.fsa.7	93.1a_IV_G01_2012-05-07.fsa
93.1a_IV_G01_2012-05-07.fsa.8	0	0	0	93.1a_IV_G01_2012-05-07.fsa.8	93.1a_IV_G01_2012-05-07.fsa
93.1a_V_G01_2012-05-07.fsa.1	3383	1206	215	93.1a_V_G01_2012-05-07.fsa.1	93.1a_V_G01_2012-05-07.fsa
93.1a_V_G01_2012-05-07.fsa.2	3461	524	223	93.1a_V_G01_2012-05-07.fsa.2	93.1a_V_G01_2012-05-07.fsa
93.1a_V_G01_2012-05-07.fsa.3	3495	220	227	93.1a_V_G01_2012-05-07.fsa.3	93.1a_V_G01_2012-05-07.fsa
93.1a_V_G01_2012-05-07.fsa.4	3506	4061	227	93.1a_V_G01_2012-05-07.fsa.4	93.1a_V_G01_2012-05-07.fsa
93.1a_V_G01_2012-05-07.fsa.5	3537	3161	231	93.1a_V_G01_2012-05-07.fsa.5	93.1a_V_G01_2012-05-07.fsa
93.1a_V_G01_2012-05-07.fsa.6	3579	5939	235	93.1a_V_G01_2012-05-07.fsa.6	93.1a_V_G01_2012-05-07.fsa
93.1a_V_G01_2012-05-07.fsa.7	3631	3455	239	93.1a_V_G01_2012-05-07.fsa.7	93.1a_V_G01_2012-05-07.fsa
93.1b_IV_G07_2012-05-07.fsa.1	0	0	0	93.1b_IV_G07_2012-05-07.fsa.1	93.1b_IV_G07_2012-05-07.fsa
93.1b_IV_G07_2012-05-07.fsa.2	0	0	0	93.1b_IV_G07_2012-05-07.fsa.2	93.1b_IV_G07_2012-05-07.fsa
93.1b_IV_G07_2012-05-07.fsa.3	0	0	0	93.1b_IV_G07_2012-05-07.fsa.3	93.1b_IV_G07_2012-05-07.fsa
93.1b_IV_G07_2012-05-07.fsa.4	0	0	0	93.1b_IV_G07_2012-05-07.fsa.4	93.1b_IV_G07_2012-05-07.fsa
93.1b_IV_G07_2012-05-07.fsa.5	0	0	0	93.1b_IV_G07_2012-05-07.fsa.5	93.1b_IV_G07_2012-05-07.fsa
93.1b_IV_G07_2012-05-07.fsa.6	0	0	0	93.1b_IV_G07_2012-05-07.fsa.6	93.1b_IV_G07_2012-05-07.fsa
93.1b_IV_G07_2012-05-07.fsa.7	0	0	0	93.1b_IV_G07_2012-05-07.fsa.7	93.1b_IV_G07_2012-05-07.fsa
93.1b_IV_G07_2012-05-07.fsa.8	0	0	0	93.1b_IV_G07_2012-05-07.fsa.8	93.1b_IV_G07_2012-05-07.fsa
93.1b_V_G07_2012-05-07.fsa.1	3287	831	215	93.1b_V_G07_2012-05-07.fsa.1	93.1b_V_G07_2012-05-07.fsa
93.1b_V_G07_2012-05-07.fsa.2	3367	204	223	93.1b_V_G07_2012-05-07.fsa.2	93.1b_V_G07_2012-05-07.fsa
93.1b_V_G07_2012-05-07.fsa.3	3408	2003	227	93.1b_V_G07_2012-05-07.fsa.3	93.1b_V_G07_2012-05-07.fsa
93.1b_V_G07_2012-05-07.fsa.4	3439	1541	231	93.1b_V_G07_2012-05-07.fsa.4	93.1b_V_G07_2012-05-07.fsa
93.1b_V_G07_2012-05-07.fsa.5	3531	1747	239	93.1b_V_G07_2012-05-07.fsa.5	93.1b_V_G07_2012-05-07.fsa
CWRU.a_I_F06_2012-05-04.fsa.1	3286	2972	215	CWRU.a	CWRU.a_I_F06_2012-05-04.fsa
CWRU.a_I_F06_2012-05-04.fsa.2	3485	5965	235	CWRU.a	CWRU.a_I_F06_2012-05-04.fsa
CWRU.b_I_F12_2012-05-04.fsa.1	3259	6939	215	CWRU.b	CWRU.b_I_F12_2012-05-04.fsa
CWRU.b_I_F12_2012-05-04.fsa.2	3417	145	231	CWRU.b	CWRU.b_I_F12_2012-05-04.fsa
CWRU.b_I_F12_2012-05-04.fsa.3	3457	15408	235	CWRU.b	CWRU.b_I_F12_2012-05-04.fsa
CWRU.b_I_F12_2012-05-04.fsa.4	3468	1354	235	CWRU.b	CWRU.b_I_F12_2012-05-04.fsa
CWRUa_II_F06_2012-05-04.fsa.1	0	0	0	CWRUa_II_F06_2012-05-04.fsa.1	CWRUa_II_F06_2012-05-04.fsa
CWRUa_II_F06_2012-05-04.fsa.2	0	0	0	CWRUa_II_F06_2012-05-04.fsa.2	CWRUa_II_F06_2012-05-04.fsa
CWRUa_II_F06_2012-05-04.fsa.3	0	0	0	CWRUa_II_F06_2012-05-04.fsa.3	CWRUa_II_F06_2012-05-04.fsa
CWRUa_II_F06_2012-05-04.fsa.4	0	0	0	CWRUa_II_F06_2012-05-04.fsa.4	CWRUa_II_F06_2012-05-04.fsa
CWRUa_II_F06_2012-05-04.fsa.5	0	0	0	CWRUa_II_F06_2012-05-04.fsa.5	CWRUa_II_F06_2012-05-04.fsa
CWRUa_II_F06_2012-05-04.fsa.6	0	0	0	CWRUa_II_F06_2012-05-04.fsa.6	CWRUa_II_F06_2012-05-04.fsa
CWRUa_II_F06_2012-05-04.fsa.7	0	0	0	CWRUa_II_F06_2012-05-04.fsa.7	CWRUa_II_F06_2012-05-04.fsa
CWRUa_II_F06_2012-05-04.fsa.8	0	0	0	CWRUa_II_F06_2012-05-04.fsa.8	CWRUa_II_F06_2012-05-04.fsa
CWRUa_IV_F06_2012-05-07.fsa.1	0	0	0	CWRUa_IV_F06_2012-05-07.fsa.1	CWRUa_IV_F06_2012-05-07.fsa
CWRUa_IV_F06_2012-05-07.fsa.2	0	0	0	CWRUa_IV_F06_2012-05-07.fsa.2	CWRUa_IV_F06_2012-05-07.fsa
CWRUa_IV_F06_2012-05-07.fsa.3	0	0	0	CWRUa_IV_F06_2012-05-07.fsa.3	CWRUa_IV_F06_2012-05-07.fsa
CWRUa_IV_F06_2012-05-07.fsa.4	0	0	0	CWRUa_IV_F06_2012-05-07.fsa.4	CWRUa_IV_F06_2012-05-07.fsa
CWRUa_IV_F06_2012-05-07.fsa.5	0	0	0	CWRUa_IV_F06_2012-05-07.fsa.5	CWRUa_IV_F06_2012-05-07.fsa
CWRUa_IV_F06_2012-05-07.fsa.6	0	0	0	CWRUa_IV_F06_2012-05-07.fsa.6	CWRUa_IV_F06_2012-05-07.fsa
CWRUa_IV_F06_2012-05-07.fsa.7	0	0	0	CWRUa_IV_F06_2012-05-07.fsa.7	CWRUa_IV_F06_2012-05-07.fsa
CWRUa_IV_F06_2012-05-07.fsa.8	0	0	0	CWRUa_IV_F06_2012-05-07.fsa.8	CWRUa_IV_F06_2012-05-07.fsa
CWRUa_V_F06_2012-05-08.fsa.1	3390	246	227	CWRUa_V_F06_2012-05-08.fsa.1	CWRUa_V_F06_2012-05-08.fsa
CWRUa_V_F06_2012-05-08.fsa.2	3421	3211	231	CWRUa_V_F06_2012-05-08.fsa.2	CWRUa_V_F06_2012-05-08.fsa
CWRUa_V_F06_2012-05-08.fsa.3	3504	105	239	CWRUa_V_F06_2012-05-08.fsa.3	CWRUa_V_F06_2012-05-08.fsa
CWRUb_II_F12_2012-05-04.fsa.1	0	0	0	CWRUb_II_F12_2012-05-04.fsa.1	CWRUb_II_F12_2012-05-04.fsa
CWRUb_II_F12_2012-05-04.fsa.2	0	0	0	CWRUb_II_F12_2012-05-04.fsa.2	CWRUb_II_F12_2012-05-04.fsa
CWRUb_II_F12_2012-05-04.fsa.3	0	0	0	CWRUb_II_F12_2012-05-04.fsa.3	CWRUb_II_F12_2012-05-04.fsa
CWRUb_II_F12_2012-05-04.fsa.4	0	0	0	CWRUb_II_F12_2012-05-04.fsa.4	CWRUb_II_F12_2012-05-04.fsa
CWRUb_II_F12_2012-05-04.fsa.5	0	0	0	CWRUb_II_F12_2012-05-04.fsa.5	CWRUb_II_F12_2012-05-04.fsa
CWRUb_II_F12_2012-05-04.fsa.6	0	0	0	CWRUb_II_F12_2012-05-04.fsa.6	CWRUb_II_F12_2012-05-04.fsa
CWRUb_II_F12_2012-05-04.fsa.7	0	0	0	CWRUb_II_F12_2012-05-04.fsa.7	CWRUb_II_F12_2012-05-04.fsa
CWRUb_II_F12_2012-05-04.fsa.8	0	0	0	CWRUb_II_F12_2012-05-04.fsa.8	CWRUb_II_F12_2012-05-04.fsa
CWRUb_IV_F12_2012-05-07.fsa.1	0	0	0	CWRUb_IV_F12_2012-05-07.fsa.1	CWRUb_IV_F12_2012-05-07.fsa
CWRUb_IV_F12_2012-05-07.fsa.2	0	0	0	CWRUb_IV_F12_2012-05-07.fsa.2	CWRUb_IV_F12_2012-05-07.fsa
CWRUb_IV_F12_2012-05-07.fsa.3	0	0	0	CWRUb_IV_F12_2012-05-07.fsa.3	CWRUb_IV_F12_2012-05-07.fsa
CWRUb_IV_F12_2012-05-07.fsa.4	0	0	0	CWRUb_IV_F12_2012-05-07.fsa.4	CWRUb_IV_F12_2012-05-07.fsa
CWRUb_IV_F12_2012-05-07.fsa.5	0	0	0	CWRUb_IV_F12_2012-05-07.fsa.5	CWRUb_IV_F12_2012-05-07.fsa
CWRUb_IV_F12_2012-05-07.fsa.6	0	0	0	CWRUb_IV_F12_2012-05-07.fsa.6	CWRUb_IV_F12_2012-05-07.fsa
CWRUb_IV_F12_2012-05-07.fsa.7	0	0	0	CWRUb_IV_F12_2012-05-07.fsa.7	CWRUb_IV_F12_2012-05-07.fsa
CWRUb_IV_F12_2012-05-07.fsa.8	0	0	0	CWRUb_IV_F12_2012-05-07.fsa.8	CWRUb_IV_F12_2012-05-07.fsa
CWRUb_V_F12_2012-05-08.fsa.1	3412	398	227	CWRUb_V_F12_2012-05-08.fsa.1	CWRUb_V_F12_2012-05-08.fsa
CWRUb_V_F12_2012-05-08.fsa.2	3443	4700	231	CWRUb_V_F12_2012-05-08.fsa.2	CWRUb_V_F12_2012-05-08.fsa
CWRUb_V_F12_2012-05-08.fsa.3	3454	1987	231	CWRUb_V_F12_2012-05-08.fsa.3	CWRUb_V_F12_2012-05-08.fsa
CWRUb_V_F12_2012-05-08.fsa.4	3527	290	239	CWRUb_V_F12_2012-05-08.fsa.4	CWRUb_V_F12_2012-05-08.fsa
H2O.a_I_H06_2012-05-04.fsa.1	0	0	0	H2O.a	H2O.a_I_H06_2012-05-04.fsa
H2O.b_I_H12_2012-05-04.fsa.1	0	0	0	H2O.b	H2O.b_I_H12_2012-05-04.fsa
H2Oa_II_H06_2012-05-04.fsa.1	0	0	0	H2Oa_II_H06_2012-05-04.fsa.1	H2Oa_II_H06_2012-05-04.fsa
H2Oa_II_H06_2012-05-04.fsa.2	0	0	0	H2Oa_II_H06_2012-05-04.fsa.2	H2Oa_II_H06_2012-05-04.fsa
